LOCATION,SUBJECT,MEASURE,TIME,Value
EGY,RICE,TONNE_HA,1999,6.127832179
EGY,RICE,TONNE_HA,2000,6.282245826
EGY,RICE,TONNE_HA,2001,6.403170767
EGY,RICE,TONNE_HA,2002,6.367353693
EGY,RICE,TONNE_HA,2003,6.722901087
EGY,RICE,TONNE_HA,2004,6.785071206
EGY,RICE,TONNE_HA,2005,6.891337216
EGY,RICE,TONNE_HA,2006,6.948345258
EGY,RICE,TONNE_HA,2007,6.740143493
EGY,RICE,TONNE_HA,2008,6.714864501
EGY,RICE,TONNE_HA,2009,6.619395202
EGY,RICE,TONNE_HA,2010,6.500848784
EGY,RICE,TONNE_HA,2011,6.602959327
EGY,RICE,TONNE_HA,2012,6.591561144
EGY,RICE,TONNE_HA,2013,6.62834662
EGY,RICE,TONNE_HA,2014,6.666790769
EGY,RICE,TONNE_HA,2015,6.619512194
EGY,RICE,TONNE_HA,2016,6.63664122
EGY,RICE,TONNE_HA,2017,6.716280368
EGY,RICE,TONNE_HA,2018,6.789044886
EGY,RICE,TONNE_HA,2019,6.866360906
EGY,RICE,TONNE_HA,2020,6.95047992
EGY,RICE,TONNE_HA,2021,7.030691772
EGY,RICE,TONNE_HA,2022,7.113993448
EGY,RICE,TONNE_HA,2023,7.196571893
EGY,RICE,TONNE_HA,2024,7.280189746
EGY,RICE,TONNE_HA,2025,7.365866316
EGY,RICE,TONNE_HA,2026,7.452064935
EGY,WHEAT,TONNE_HA,1990,5.198538367
EGY,WHEAT,TONNE_HA,1991,4.815252416
EGY,WHEAT,TONNE_HA,1992,5.253697383
EGY,WHEAT,TONNE_HA,1993,5.299342105
EGY,WHEAT,TONNE_HA,1994,5.002254791
EGY,WHEAT,TONNE_HA,1995,5.423696682
EGY,WHEAT,TONNE_HA,1996,5.639134709
EGY,WHEAT,TONNE_HA,1997,5.597129186
EGY,WHEAT,TONNE_HA,1998,5.991150442
EGY,WHEAT,TONNE_HA,1999,6.346999999
EGY,WHEAT,TONNE_HA,2000,6.342028985
EGY,WHEAT,TONNE_HA,2001,6.356707316
EGY,WHEAT,TONNE_HA,2002,6.432038834
EGY,WHEAT,TONNE_HA,2003,6.500474833
EGY,WHEAT,TONNE_HA,2004,6.555251141
EGY,WHEAT,TONNE_HA,2005,6.492025518
EGY,WHEAT,TONNE_HA,2006,6.428904428
EGY,WHEAT,TONNE_HA,2007,6.467134092
EGY,WHEAT,TONNE_HA,2008,6.501222493
EGY,WHEAT,TONNE_HA,2009,6.447049924
EGY,WHEAT,TONNE_HA,2010,5.69151467
EGY,WHEAT,TONNE_HA,2011,6.56284153
EGY,WHEAT,TONNE_HA,2012,6.623117469
EGY,WHEAT,TONNE_HA,2013,6.621867562
EGY,WHEAT,TONNE_HA,2014,6.495870082
EGY,WHEAT,TONNE_HA,2015,6.346967559
EGY,WHEAT,TONNE_HA,2016,6.787330316
EGY,WHEAT,TONNE_HA,2017,6.848416118
EGY,WHEAT,TONNE_HA,2018,6.909993221
EGY,WHEAT,TONNE_HA,2019,6.972036276
EGY,WHEAT,TONNE_HA,2020,7.034692016
EGY,WHEAT,TONNE_HA,2021,7.097888332
EGY,WHEAT,TONNE_HA,2022,7.16173512
EGY,WHEAT,TONNE_HA,2023,7.226215064
EGY,WHEAT,TONNE_HA,2024,7.291293664
EGY,WHEAT,TONNE_HA,2025,7.356991812
EGY,WHEAT,TONNE_HA,2026,7.423259673
ETH,RICE,TONNE_HA,1990,0.998890122
ETH,RICE,TONNE_HA,1991,0.998890122
ETH,RICE,TONNE_HA,1992,0.998890122
ETH,RICE,TONNE_HA,1993,0.998890122
ETH,RICE,TONNE_HA,1994,0.998890122
ETH,RICE,TONNE_HA,1995,0.998890122
ETH,RICE,TONNE_HA,1996,0.998890122
ETH,RICE,TONNE_HA,1997,0.998890122
ETH,RICE,TONNE_HA,1998,0.998890122
ETH,RICE,TONNE_HA,1999,1.181818205
ETH,RICE,TONNE_HA,2000,1.18181816
ETH,RICE,TONNE_HA,2001,1.191666652
ETH,RICE,TONNE_HA,2002,1.213333348
ETH,RICE,TONNE_HA,2003,1.20714284
ETH,RICE,TONNE_HA,2004,1.199999982
ETH,RICE,TONNE_HA,2005,1.199999982
ETH,RICE,TONNE_HA,2006,1.174193529
ETH,RICE,TONNE_HA,2007,1.89938527
ETH,RICE,TONNE_HA,2008,1.322222264
ETH,RICE,TONNE_HA,2009,1.404926622
ETH,RICE,TONNE_HA,2010,1.965217385
ETH,RICE,TONNE_HA,2011,1.882026138
ETH,RICE,TONNE_HA,2012,1.881578943
ETH,RICE,TONNE_HA,2013,1.776923072
ETH,RICE,TONNE_HA,2014,1.830555618
ETH,RICE,TONNE_HA,2015,1.811428648
ETH,RICE,TONNE_HA,2016,1.847368417
ETH,RICE,TONNE_HA,2017,1.903722018
ETH,RICE,TONNE_HA,2018,1.927174418
ETH,RICE,TONNE_HA,2019,1.956863838
ETH,RICE,TONNE_HA,2020,1.987077257
ETH,RICE,TONNE_HA,2021,2.017025671
ETH,RICE,TONNE_HA,2022,2.048088646
ETH,RICE,TONNE_HA,2023,2.078077944
ETH,RICE,TONNE_HA,2024,2.108327296
ETH,RICE,TONNE_HA,2025,2.138923496
ETH,RICE,TONNE_HA,2026,2.170008885
ETH,WHEAT,TONNE_HA,1990,0.998890122
ETH,WHEAT,TONNE_HA,1991,0.998890122
ETH,WHEAT,TONNE_HA,1992,0.998890122
ETH,WHEAT,TONNE_HA,1993,0.970979444
ETH,WHEAT,TONNE_HA,1994,1.130344108
ETH,WHEAT,TONNE_HA,1995,1.373522458
ETH,WHEAT,TONNE_HA,1996,1.396825397
ETH,WHEAT,TONNE_HA,1997,1.291962175
ETH,WHEAT,TONNE_HA,1998,1.373798077
ETH,WHEAT,TONNE_HA,1999,1.11542192
ETH,WHEAT,TONNE_HA,2000,1.162900215
ETH,WHEAT,TONNE_HA,2001,1.325581395
ETH,WHEAT,TONNE_HA,2002,1.439363817
ETH,WHEAT,TONNE_HA,2003,1.387650141
ETH,WHEAT,TONNE_HA,2004,1.468607825
ETH,WHEAT,TONNE_HA,2005,1.557224633
ETH,WHEAT,TONNE_HA,2006,1.519863014
ETH,WHEAT,TONNE_HA,2007,1.670963365
ETH,WHEAT,TONNE_HA,2008,1.623859649
ETH,WHEAT,TONNE_HA,2009,1.826603344
ETH,WHEAT,TONNE_HA,2010,1.839021271
ETH,WHEAT,TONNE_HA,2011,2.029227582
ETH,WHEAT,TONNE_HA,2012,2.10995086
ETH,WHEAT,TONNE_HA,2013,2.443960176
ETH,WHEAT,TONNE_HA,2014,2.612345679
ETH,WHEAT,TONNE_HA,2015,2.604320987
ETH,WHEAT,TONNE_HA,2016,2.62345679
ETH,WHEAT,TONNE_HA,2017,2.660185111
ETH,WHEAT,TONNE_HA,2018,2.698801153
ETH,WHEAT,TONNE_HA,2019,2.734420956
ETH,WHEAT,TONNE_HA,2020,2.773283121
ETH,WHEAT,TONNE_HA,2021,2.813233456
ETH,WHEAT,TONNE_HA,2022,2.852423594
ETH,WHEAT,TONNE_HA,2023,2.891941783
ETH,WHEAT,TONNE_HA,2024,2.932482481
ETH,WHEAT,TONNE_HA,2025,2.973283707
ETH,WHEAT,TONNE_HA,2026,3.015324311
GHA,RICE,TONNE_HA,1990,1.074489808
GHA,RICE,TONNE_HA,1991,0.969473683
GHA,RICE,TONNE_HA,1992,1.006249999
GHA,RICE,TONNE_HA,1993,1.244155858
GHA,RICE,TONNE_HA,1994,1.219753085
GHA,RICE,TONNE_HA,1995,1.347999999
GHA,RICE,TONNE_HA,1996,1.255238094
GHA,RICE,TONNE_HA,1997,1.021240465
GHA,RICE,TONNE_HA,1998,0.905644171
GHA,RICE,TONNE_HA,1999,1.218838106
GHA,RICE,TONNE_HA,2000,1.295312499
GHA,RICE,TONNE_HA,2001,1.202627754
GHA,RICE,TONNE_HA,2002,1.368078175
GHA,RICE,TONNE_HA,2003,1.224615441
GHA,RICE,TONNE_HA,2004,1.215075406
GHA,RICE,TONNE_HA,2005,1.435000023
GHA,RICE,TONNE_HA,2006,1.199999999
GHA,RICE,TONNE_HA,2007,1.020936673
GHA,RICE,TONNE_HA,2008,1.364006023
GHA,RICE,TONNE_HA,2009,1.446059169
GHA,RICE,TONNE_HA,2010,1.627814586
GHA,RICE,TONNE_HA,2011,1.410334384
GHA,RICE,TONNE_HA,2012,1.522955144
GHA,RICE,TONNE_HA,2013,1.582677185
GHA,RICE,TONNE_HA,2014,1.614253942
GHA,RICE,TONNE_HA,2015,1.651800026
GHA,RICE,TONNE_HA,2016,1.663739565
GHA,RICE,TONNE_HA,2017,1.653086029
